operator,plan_name,plan_code,data_allowance_raw,data_allowance_normalized,qos_raw,qos_speed,voice_allowance,sms_allowance,base_price_text,base_price,benefit_price_text,benefit_price,plan_type,partnership_flag,network_type,product_group,source_url,collected_at
리브엠모바일,5G 95GB+(혜택형),PD00001375,95GB+3Mbps,95GB+3Mbps,95GB+3Mbps,3Mbps,기본제공,기본제공,"월 40,900원",40900,,,유심,false,5G,U58,https://m.liivm.com/rateplan/plans/products,2026-05-07T13:30:44.128Z
SK세븐모바일,LTE 유심 (100GB+/통화맘껏),PD00000296,100GB,100GB,5Mbps,5Mbps,기본제공,기본제공,"월 42,000원",42000,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.917Z
SK세븐모바일,[셀프] LTE 유심 (100GB+),PC0RB00497,100GB,100GB,5Mbps,5Mbps,기본제공,기본제공,"월 40,900원",40900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.917Z
SK세븐모바일,LTE 유심 (11GB+/통화맘껏),PD00000174,11GB,11GB,3Mbps,3Mbps,기본제공,기본제공,"월 34,100원",34100,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.917Z
SK세븐모바일,[셀프] LTE 유심 (11GB+),PC0RB00492,11GB,11GB,3Mbps,3Mbps,기본제공,기본제공,"월 33,000원",33000,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.917Z
SK세븐모바일,LTE 유심 (15GB+/300분),PC0RB00463,15GB,15GB,3Mbps,3Mbps,300분,300건,"월 28,600원",28600,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,[셀프] LTE 유심 (15GB+/300분),PC0RB00496,15GB,15GB,3Mbps,3Mbps,300분,300건,"월 27,500원",27500,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (15GB+/100분),PD00000292,15GB,15GB,3Mbps,3Mbps,100분,100건,"월 25,300원",25300,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,[셀프] LTE 유심 (15GB+/100분),PC0RB00494,15GB,15GB,3Mbps,3Mbps,100분,100건,"월 24,200원",24200,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (10GB+/통화맘껏),PC0RB00464,10GB,10GB,1Mbps,1Mbps,기본제공,기본제공,"월 20,000원",20000,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,[셀프] LTE 유심 (10GB+),PC0RB00501,10GB,10GB,1Mbps,1Mbps,기본제공,기본제공,"월 18,900원",18900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (7GB+/통화맘껏),PD00000378,7GB,7GB,1Mbps,1Mbps,기본제공,기본제공,"월 18,000원",18000,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,[셀프] LTE 유심 (7GB+),PC0RB00493,7GB,7GB,1Mbps,1Mbps,기본제공,기본제공,"월 16,900원",16900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (20GB+/1000분),PC0RB00560,20GB,20GB,1Mbps,1Mbps,1000분,100건,"월 24,750원",24750,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (15GB+/1000분),PC0RB00561,15GB,15GB,1Mbps,1Mbps,1000분,100건,"월 21,400원",21400,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (10GB+/1000분),PC0RB00562,10GB,10GB,1Mbps,1Mbps,1000분,100건,"월 18,900원",18900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (8GB+/1000분),PC0RB00563,8GB,8GB,1Mbps,1Mbps,1000분,100건,"월 16,900원",16900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (6GB+/1000분),PC0RB00564,6GB,6GB,1Mbps,1Mbps,1000분,100건,"월 15,400원",15400,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (3GB+/200분),PD00000382,3GB,3GB,1Mbps,1Mbps,200분,100건,"월 13,860원",13860,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (1GB+/통화맘껏),PD00000430,1GB,1GB,1Mbps,1Mbps,기본제공,기본제공,"월 11,000원",11000,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,[셀프] LTE 유심 (1GB+),PC0RB00500,1GB,1GB,1Mbps,1Mbps,기본제공,기본제공,"월 9,920원",9920,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (15GB/2000분),PC0RB00541,15GB,15GB,,,2000분,2000건,"월 15,000원",15000,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,[셀프] LTE 유심 (15GB/2000분),PC0RB00542,15GB,15GB,,,2000분,2000건,"월 13,900원",13900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (10GB/2000분),PD00000401,10GB,10GB,,,2000분,2000건,"월 13,000원",13000,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (8GB/2000분),PC0RB00499,8GB,8GB,,,2000분,2000건,"월 12,100원",12100,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,[셀프] LTE 유심 (10GB/2000분),PC0RB00491,10GB,10GB,,,2000분,2000건,"월 11,900원",11900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,[셀프] LTE 유심 (8GB/2000분),PC0RB00498,8GB,8GB,,,2000분,2000건,"월 11,000원",11000,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (6GB/2000분),PD00000320,6GB,6GB,,,2000분,2000건,"월 9,900원",9900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,[셀프] LTE 유심 (6GB/2000분),PC0RB00490,6GB,6GB,,,2000분,2000건,"월 8,800원",8800,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (4GB/2000분),PD00000319,4GB,4GB,,,2000분,2000건,"월 7,700원",7700,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,[셀프] LTE 유심 (4GB/2000분),PC0RB00489,4GB,4GB,,,2000분,2000건,"월 6,600원",6600,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (2GB/2000분),PD00000318,2GB,2GB,,,2000분,2000건,"월 6,600원",6600,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,[셀프] LTE 유심 (2GB/2000분),PC0RB00488,2GB,2GB,,,2000분,2000건,"월 5,500원",5500,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (25GB/300분),PC0RB00506,25GB,25GB,,,300분,100건,"월 23,100원",23100,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (25GB/200분),PC0RB00507,25GB,25GB,,,200분,100건,"월 22,000원",22000,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (25GB/100분),PC0RB00508,25GB,25GB,,,100분,100건,"월 20,900원",20900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (15GB/300분),PC0RB00509,15GB,15GB,,,300분,100건,"월 13,530원",13530,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (15GB/200분),PC0RB00510,15GB,15GB,,,200분,100건,"월 13,200원",13200,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (15GB/100분),PC0RB00511,15GB,15GB,,,100분,100건,"월 12,900원",12900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 안심차단 (30GB/1000분),PC0RB00546,30GB,30GB,,,1000분,1000건,"월 24,900원",24900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 안심차단 (20GB/1000분),PC0RB00547,20GB,20GB,,,1000분,1000건,"월 16,900원",16900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 안심 (15GB+/1000분),PC0RB00540,15GB,15GB,400Kbps,400Kbps,1000분,1000건,"월 15,900원",15900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 안심 (10GB+/1000분),PD00000417,10GB,10GB,400Kbps,400Kbps,1000분,1000건,"월 12,900원",12900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 안심 (5GB+/1000분),PD00000415,5GB,5GB,400Kbps,400Kbps,1000분,1000건,"월 10,120원",10120,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 안심차단 (5GB/1000분),PC0RB00502,5GB,5GB,,,1000분,1000건,"월 7,900원",7900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 안심차단 (3GB/1000분),PC0RB00503,3GB,3GB,,,1000분,1000건,"월 6,600원",6600,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 안심차단 (1GB/1000분),PC0RB00504,1GB,1GB,,,1000분,1000건,"월 5,500원",5500,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (10GB/100분),PD00000402,10GB,10GB,,,100분,100건,"월 10,200원",10200,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (8GB/100분),PC0RB00545,8GB,8GB,,,100분,100건,"월 8,900원",8900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (5GB/100분),PD00000287,5GB,5GB,,,100분,100건,"월 7,900원",7900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (3GB/200분),PD00000325,3GB,3GB,,,200분,100건,"월 6,900원",6900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (3GB/100분),PD00000285,3GB,3GB,,,100분,100건,"월 4,900원",4900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (1GB/200분),PD00000324,1GB,1GB,,,200분,100건,"월 4,510원",4510,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (1GB/100분),PD00000284,1GB,1GB,,,100분,100건,"월 3,900원",3900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (1GB/50분),PD00000420,1GB,1GB,,,50분,50건,"월 3,300원",3300,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (500MB/100분),PD00000341,500MB,500MB,,,100분,100건,"월 2,900원",2900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,LTE 유심 (500MB/60분),PD00000421,500MB,500MB,,,60분,50건,"월 1,900원",1900,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,폰케어팩 (100GB+/통화맘껏),PC0RB00549,100GB,100GB,5Mbps,5Mbps,기본제공,기본제공,"월 42,000원",42000,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,폰케어팩 (11GB+/통화맘껏),PC0RB00551,11GB,11GB,3Mbps,3Mbps,기본제공,기본제공,"월 34,100원",34100,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,폰케어팩 (10GB+/통화맘껏),PC0RB00548,10GB,10GB,1Mbps,1Mbps,기본제공,기본제공,"월 20,000원",20000,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,폰케어팩 (7GB+/통화맘껏),PC0RB00550,7GB,7GB,1Mbps,1Mbps,기본제공,기본제공,"월 18,000원",18000,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,롯데시네마 (11GB+/통화맘껏),PC0RB00533,11GB,11GB,3Mbps,3Mbps,기본제공,기본제공,"월 37,600원",37600,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,롯데시네마 (7GB+/통화맘껏),PC0RB00532,7GB,7GB,1Mbps,1Mbps,기본제공,기본제공,"월 21,600원",21600,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,10% 포인트 (11GB+/통화맘껏),PD00000351,11GB,11GB,3Mbps,3Mbps,기본제공,기본제공,"월 37,400원",37400,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,10% 포인트 (15GB+/100분),PD00000350,15GB,15GB,3Mbps,3Mbps,100분,100건,"월 27,500원",27500,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,10% 포인트 (10GB+/통화맘껏),PC0RB00483,10GB,10GB,1Mbps,1Mbps,기본제공,기본제공,"월 22,000원",22000,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,10% 포인트 (7GB+/통화맘껏),PD00000379,7GB,7GB,1Mbps,1Mbps,기본제공,기본제공,"월 19,800원",19800,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,10% 포인트 (5GB+/200분),PD00000387,5GB,5GB,1Mbps,1Mbps,200분,100건,"월 17,600원",17600,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,10% 포인트 (3GB+/200분),PD00000386,3GB,3GB,1Mbps,1Mbps,200분,100건,"월 15,180원",15180,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,10% 포인트 (10GB/2000분),PD00000403,10GB,10GB,,,2000분,2000건,"월 14,190원",14190,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,10% 포인트 (6GB/200분),PD00000347,6GB,6GB,,,200분,100건,"월 11,770원",11770,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,10% 포인트 (4GB/200분),PD00000348,4GB,4GB,,,200분,100건,"월 11,220원",11220,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,10% 포인트 (2GB/200분),PD00000349,2GB,2GB,,,200분,100건,"월 7,590원",7590,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,FLO 유심 (11GB+/통화맘껏),PC0RB00427,11GB,11GB,3Mbps,3Mbps,기본제공,기본제공,"월 39,300원",39300,,,유심,false,LTE,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,5G 유심 (200GB+/통화맘껏),PD00000316,200GB,200GB,5Mbps,5Mbps,기본제공,기본제공,"월 49,500원",49500,,,유심,false,5G,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,5G 유심 (110GB+/통화맘껏),PD00000398,110GB,110GB,5Mbps,5Mbps,기본제공,기본제공,"월 45,100원",45100,,,유심,false,5G,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,5G 유심 (99GB+/통화맘껏),PC0RB00465,99GB,99GB,1Mbps,1Mbps,기본제공,기본제공,"월 44,000원",44000,,,유심,false,5G,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,5G 유심 (74GB+/통화맘껏),PC0RB00466,74GB,74GB,1Mbps,1Mbps,기본제공,기본제공,"월 42,900원",42900,,,유심,false,5G,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,5G 유심 (54GB+/통화맘껏),PC0RB00467,54GB,54GB,1Mbps,1Mbps,기본제공,기본제공,"월 41,800원",41800,,,유심,false,5G,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,5G 유심 (37GB+/통화맘껏),PC0RB00557,37GB,37GB,1Mbps,1Mbps,기본제공,기본제공,"월 40,700원",40700,,,유심,false,5G,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,5G 유심 (24GB+/통화맘껏),PD00000418,24GB,24GB,1Mbps,1Mbps,기본제공,기본제공,"월 38,500원",38500,,,유심,false,5G,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,5G 유심 (15GB+/통화맘껏),PD00000317,15GB,15GB,1Mbps,1Mbps,기본제공,기본제공,"월 35,200원",35200,,,유심,false,5G,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,5G 유심 (11GB+/통화맘껏),PD00000419,11GB,11GB,400Kbps,400Kbps,기본제공,기본제공,"월 31,900원",31900,,,유심,false,5G,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,5G 유심 (8GB+/통화맘껏),PC0RB00558,8GB,8GB,400Kbps,400Kbps,기본제공,기본제공,"월 28,600원",28600,,,유심,false,5G,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,5G 유심 (6GB+/통화맘껏),PC0RB00559,6GB,6GB,400Kbps,400Kbps,기본제공,기본제공,"월 25,300원",25300,,,유심,false,5G,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,5G 안심 (20GB+/2000분),PC0RB00583,20GB,20GB,400Kbps,400Kbps,2000분,2000건,"월 19,900원",19900,,,유심,false,5G,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
SK세븐모바일,5G 유심 (20GB/1000분),PC0RB00552,20GB,20GB,,,1000분,100건,"월 17,900원",17900,,,유심,false,5G,전체,https://www.sk7mobile.com/prod/data/callingPlanList.do?refCode=USIM,2026-05-07T13:30:51.918Z
